restaurant_id,restaurant_name,City,primary_cuisine,price_level,rating,num_reviews,ranking,popularity_score,avg_city_pressure,peak_city_pressure
d11711597,Paralelo 45,Lisbon,French,1.0,5.0,75.0,206.0,0.4953453059633116,71.93915752520559,97.65516301344215
d792978,Pois Cafe,Lisbon,Cafe,1.0,4.0,1041.0,207.0,0.5376032832739931,71.93915752520559,97.65516301344215
d4064502,O Cantinho de Sao Jose,Lisbon,European,1.0,4.5,207.0,208.0,0.5029251045260145,71.93915752520559,97.65516301344215
d4361939,Restaurante Coradinho,Lisbon,European,1.0,4.5,383.0,209.0,0.5303785548675711,71.93915752520559,97.65516301344215
d9603630,LOCO Restaurante,Lisbon,Mediterranean,4.0,4.5,150.0,210.0,0.4885673092679147,71.93915752520559,97.65516301344215
d10730796,Nomada,Lisbon,Japanese,1.0,4.5,128.0,211.0,0.48150772377809087,71.93915752520559,97.65516301344215
d1995036,Passage To India,Lisbon,Indian,1.0,4.5,589.0,212.0,0.5495942279376835,71.93915752520559,97.65516301344215
d5567502,Champanheria,Lisbon,Mediterranean,1.0,4.5,519.0,213.0,0.5439310093580545,71.93915752520559,97.65516301344215
d12500324,Sama Sama Crepe and Juice Bar,Lisbon,Healthy,1.0,5.0,60.0,214.0,0.4854435576358492,71.93915752520559,97.65516301344215
d1886758,Restaurant Ze da Mouraria,Lisbon,Mediterranean,1.0,4.5,352.0,215.0,0.5265683924125482,71.93915752520559,97.65516301344215
d9871750,Yak and Yeti Restaurant,Lisbon,Tibetan,1.0,5.0,206.0,216.0,0.5401558201937807,71.93915752520559,97.65516301344215
d2403507,A Cisterna,Lisbon,Mediterranean,1.0,4.5,230.0,217.0,0.507562725900643,71.93915752520559,97.65516301344215
d8519451,Cafe Portugal by My Story Hotels,Lisbon,Mediterranean,1.0,4.5,198.0,218.0,0.5008777613378722,71.93915752520559,97.65516301344215
d3683244,Caso SErio,Lisbon,European,1.0,4.5,461.0,219.0,0.5385954852775728,71.93915752520559,97.65516301344215
d6869251,Honorato Belem,Lisbon,American,1.0,4.0,370.0,220.0,0.4912642091605455,71.93915752520559,97.65516301344215
d3842788,Taberna Portuguesa,Lisbon,Mediterranean,1.0,4.5,388.0,221.0,0.5308800195492789,71.93915752520559,97.65516301344215
d2617123,Yakuza First Floor,Lisbon,Japanese,4.0,4.5,340.0,222.0,0.5249753286032297,71.93915752520559,97.65516301344215
d8417580,Audrey's,Lisbon,Mediterranean,1.0,4.5,384.0,223.0,0.5304049018817222,71.93915752520559,97.65516301344215
d10641161,Tempero Gaucho,Lisbon,Steakhouse,1.0,4.5,94.0,224.0,0.4677226321969697,71.93915752520559,97.65516301344215
d3864733,S Restaurante,Lisbon,Mediterranean,1.0,4.5,277.0,225.0,0.5158086378733391,71.93915752520559,97.65516301344215
d1954813,Lost In Esplanada Bar,Lisbon,Bar,1.0,4.0,768.0,226.0,0.5238742220923772,71.93915752520559,97.65516301344215
d806493,Casanova,Lisbon,Italian,1.0,4.5,811.0,227.0,0.5638053156005642,71.93915752520559,97.65516301344215
d3475423,Marcelino Pao e Vinho,Lisbon,Bar,1.0,4.5,449.0,228.0,0.5373626705359436,71.93915752520559,97.65516301344215
d8656720,Nogueira's Lisboa,Lisbon,Steakhouse,1.0,4.5,248.0,229.0,0.5108510146125322,71.93915752520559,97.65516301344215
d6751087,Restaurante My Story Ouro,Lisbon,Mediterranean,1.0,4.5,444.0,230.0,0.5368507845398205,71.93915752520559,97.65516301344215
d4583591,A Minhota da Prata,Lisbon,Mediterranean,1.0,4.5,394.0,231.0,0.5315067986967987,71.93915752520559,97.65516301344215
d2005226,Restaurante Inhaca,Lisbon,Seafood,1.0,4.0,322.0,232.0,0.48498814915521554,71.93915752520559,97.65516301344215
d3853235,Bistro Edelweiss,Lisbon,Swiss,1.0,4.5,244.0,233.0,0.510103174304709,71.93915752520559,97.65516301344215
d10215325,Restaurante Cafe Garrett,Lisbon,Mediterranean,1.0,4.5,105.0,234.0,0.472572566880964,71.93915752520559,97.65516301344215
d8744254,Dote Cervejaria Moderna,Lisbon,Bar,1.0,4.0,442.0,235.0,0.49912127227217606,71.93915752520559,97.65516301344215
d7807044,Arco Da Velha,Lisbon,Mediterranean,1.0,4.5,185.0,236.0,0.4977469088499772,71.93915752520559,97.65516301344215
d1800674,Restaurante Faca & Garfo,Lisbon,Mediterranean,1.0,4.0,1351.0,237.0,0.5490847715939178,71.93915752520559,97.65516301344215
d2617050,Suntory Exotic Japanese Fusion,Lisbon,Japanese,1.0,4.5,398.0,238.0,0.5319198699762688,71.93915752520559,97.65516301344215
d10920507,Nicolau Cafe,Lisbon,Cafe,1.0,4.0,323.0,239.0,0.4850887171499973,71.93915752520559,97.65516301344215
d10127857,Bossa,Lisbon,Portuguese,1.0,4.5,114.0,240.0,0.47619050073858654,71.93915752520559,97.65516301344215
d2078306,Darwin's Cafe,Lisbon,Mediterranean,4.0,4.0,754.0,241.0,0.5229686608381764,71.93915752520559,97.65516301344215
d3683771,Chapito a Mesa,Lisbon,Grill,1.0,4.0,2073.0,242.0,0.5682235733130899,71.93915752520559,97.65516301344215
d1421024,Marisqueria Uma,Lisbon,Seafood,1.0,4.0,1812.0,243.0,0.5621945173823049,71.93915752520559,97.65516301344215
d11898985,Agua Pela Barba,Lisbon,Seafood,1.0,4.5,105.0,244.0,0.47252000965594476,71.93915752520559,97.65516301344215
d10082385,The Wine Cellar,Lisbon,Mediterranean,1.0,4.5,254.0,245.0,0.5118318935200804,71.93915752520559,97.65516301344215
d1929031,Rubro Avenida,Lisbon,Mediterranean,1.0,4.0,471.0,246.0,0.5019042104695728,71.93915752520559,97.65516301344215
d11697048,Latitude 38,Lisbon,Mediterranean,1.0,4.5,195.0,247.0,0.5000357932251945,71.93915752520559,97.65516301344215
d2627097,O Magano,Lisbon,Mediterranean,1.0,4.5,208.0,248.0,0.5029072275428823,71.93915752520559,97.65516301344215
d12005271,Restaurante - Graca 77,Lisbon,Mediterranean,1.0,4.5,122.0,249.0,0.4791574697127372,71.93915752520559,97.65516301344215
d697221,Brasserie de l'Entrecote,Lisbon,Steakhouse,1.0,4.5,540.0,250.0,0.5454957210919088,71.93915752520559,97.65516301344215
d12446407,1001 Nights- Iranian Restaurant,Lisbon,Persian,1.0,4.5,87.0,251.0,0.4641503712058654,71.93915752520559,97.65516301344215
d3482610,O Tasco Do Vigario,Lisbon,Mediterranean,1.0,4.5,155.0,252.0,0.4897882049553646,71.93915752520559,97.65516301344215
d3326604,Natraj Tandoori - Rossio,Lisbon,Indian,1.0,4.5,228.0,253.0,0.5069764829744738,71.93915752520559,97.65516301344215
d7254835,Solar do Bacalhau,Lisbon,Seafood,1.0,4.0,604.0,254.0,0.5129846427873683,71.93915752520559,97.65516301344215
d1163841,Velho Macedo,Lisbon,Mediterranean,1.0,4.0,398.0,255.0,0.49433581374882635,71.93915752520559,97.65516301344215
d10295169,Italian Burger & Lobster House,Lisbon,Italian,1.0,4.5,254.0,256.0,0.511779264565175,71.93915752520559,97.65516301344215
d10717420,Segundo Muelle,Lisbon,Peruvian,1.0,4.5,159.0,257.0,0.4908989977092134,71.93915752520559,97.65516301344215
d8097709,Casa Portuguesa do Pastel de Bacalhau,Lisbon,European,1.0,4.0,1676.0,258.0,0.5586302315352769,71.93915752520559,97.65516301344215
d4737867,NATA Lisboa,Lisbon,Cafe,1.0,4.5,294.0,259.0,0.5182919774115412,71.93915752520559,97.65516301344215
d1889887,Taberna Tosca,Lisbon,Mediterranean,1.0,4.0,503.0,260.0,0.5047765652565792,71.93915752520559,97.65516301344215
d1085385,Pateo 13,Lisbon,Seafood,1.0,4.0,694.0,261.0,0.5191644512677595,71.93915752520559,97.65516301344215
d11970784,Tabuaria do Paco,Lisbon,Mediterranean,1.0,4.5,83.0,262.0,0.462016590479424,71.93915752520559,97.65516301344215
d10548384,Ghoroa Restaurante,Lisbon,Asian,1.0,4.5,139.0,263.0,0.48489161854098495,71.93915752520559,97.65516301344215
d8434408,"Madame Petisca Restaurant, Bar and Terrace",Lisbon,European,1.0,4.0,460.0,264.0,0.5007648720452117,71.93915752520559,97.65516301344215
d929404,Noobai cafe,Lisbon,Bar,1.0,4.0,744.0,265.0,0.5222586968105116,71.93915752520559,97.65516301344215
d7938189,La Piadina,Lisbon,Street Food,1.0,4.5,147.0,266.0,0.48736766981742957,71.93915752520559,97.65516301344215
d8319690,Pao A Mesa,Lisbon,Mediterranean,1.0,4.0,442.0,267.0,0.49896823085974423,71.93915752520559,97.65516301344215
d7076915,Taberna da Baixa,Lisbon,Mediterranean,1.0,4.0,343.0,268.0,0.487635632977418,71.93915752520559,97.65516301344215
d2663779,Babete Restaurante,Lisbon,International,1.0,4.5,770.0,269.0,0.5612783081996625,71.93915752520559,97.65516301344215
d812271,5 Oceanos,Lisbon,European,1.0,4.0,1061.0,270.0,0.5381165560956825,71.93915752520559,97.65516301344215
d6751330,Cerveteca Lisboa,Lisbon,Bar,1.0,4.5,171.0,271.0,0.49407784948761885,71.93915752520559,97.65516301344215
d8458544,THE OLD HOUSE,Lisbon,Chinese,1.0,4.0,306.0,272.0,0.4825224481662834,71.93915752520559,97.65516301344215
d10643817,Hamburgues - hamburgueres artesanais,Lisbon,American,1.0,4.5,128.0,273.0,0.4811847370346551,71.93915752520559,97.65516301344215
d8385906,Fado & Wine,Lisbon,Bar,1.0,4.5,122.0,274.0,0.4790475113640249,71.93915752520559,97.65516301344215
d1014831,Olivier Avenida,Lisbon,Mediterranean,4.0,4.0,661.0,275.0,0.5169270993126971,71.93915752520559,97.65516301344215
d1419011,Fabulas,Lisbon,Delicatessen,1.0,4.0,477.0,276.0,0.5023373827861056,71.93915752520559,97.65516301344215
d6833082,Da Vinci Ristorante & Pizzeria,Lisbon,Italian,1.0,4.0,756.0,277.0,0.5229253260751312,71.93915752520559,97.65516301344215
d2399630,Petiscaria Ideal,Lisbon,Mediterranean,1.0,4.5,323.0,278.0,0.5224125763272222,71.93915752520559,97.65516301344215
d13006465,Zazah,Lisbon,Unknown,1.0,5.0,38.0,279.0,0.4650821900988528,71.93915752520559,97.65516301344215
d2188859,Casa da India,Lisbon,Seafood,1.0,4.0,1238.0,280.0,0.5449811219392116,71.93915752520559,97.65516301344215
d2428204,BellaLisa Valmor,Lisbon,Italian,1.0,4.5,641.0,281.0,0.5530297953124184,71.93915752520559,97.65516301344215
d3800290,Horta dos Brunos,Lisbon,Mediterranean,4.0,4.5,226.0,282.0,0.5064616204687875,71.93915752520559,97.65516301344215
d1791310,A Provinciana,Lisbon,European,1.0,4.5,231.0,283.0,0.5074336947504775,71.93915752520559,97.65516301344215
d803999,Esquina da Fe,Lisbon,Mediterranean,1.0,4.5,137.0,284.0,0.48416279190065875,71.93915752520559,97.65516301344215
d1995176,Largo,Lisbon,Mediterranean,4.0,4.0,1123.0,285.0,0.5405993825809983,71.93915752520559,97.65516301344215
d2091618,O Piteu,Lisbon,Mediterranean,1.0,4.0,444.0,286.0,0.49909531903373483,71.93915752520559,97.65516301344215
d6351277,Il Giardinetto Ristorante Pizzeria,Lisbon,Italian,1.0,4.0,293.0,287.0,0.4805268568804203,71.93915752520559,97.65516301344215
d12200079,RIB Beef & Wine Lisboa,Lisbon,Steakhouse,4.0,4.0,189.0,288.0,0.46097032129820026,71.93915752520559,97.65516301344215
d8015749,Restaurante o Marques,Lisbon,Mediterranean,1.0,4.5,125.0,289.0,0.48006997374809124,71.93915752520559,97.65516301344215
d2190169,Avenida SushiCafe,Lisbon,Japanese,1.0,4.5,367.0,290.0,0.5280713192891111,71.93915752520559,97.65516301344215
d8550362,Baia do Peixe (Campo Pequeno),Lisbon,Seafood,1.0,4.5,218.0,291.0,0.5048217560439842,71.93915752520559,97.65516301344215
d1774071,Andaluz,Lisbon,Mediterranean,1.0,4.5,360.0,292.0,0.5272040595109918,71.93915752520559,97.65516301344215
d9825285,Os Gazeteiros,Lisbon,Mediterranean,1.0,4.5,128.0,293.0,0.48110970653496893,71.93915752520559,97.65516301344215
d2002949,Artis Wine Bar,Lisbon,Mediterranean,1.0,4.0,734.0,294.0,0.5215417331101732,71.93915752520559,97.65516301344215
d781461,Bica do Sapato,Lisbon,Seafood,4.0,4.0,884.0,295.0,0.529856363547901,71.93915752520559,97.65516301344215
d1379333,AdLib,Lisbon,Mediterranean,4.0,4.0,642.0,296.0,0.5155453891712807,71.93915752520559,97.65516301344215
d3842770,Restaurante Qosqo,Lisbon,Peruvian,1.0,4.5,234.0,297.0,0.5079591674508107,71.93915752520559,97.65516301344215
d6404693,Mesa Kreol,Lisbon,African,1.0,4.5,181.0,298.0,0.49650864978401876,71.93915752520559,97.65516301344215
d1863350,Doca Peixe,Lisbon,Seafood,1.0,4.0,752.0,299.0,0.5226083232043904,71.93915752520559,97.65516301344215
d2342033,The Decadente Restaurant & Bar,Lisbon,Mediterranean,1.0,4.0,1650.0,300.0,0.5577675542338549,71.93915752520559,97.65516301344215
d10717589,Darshan Nepal,Lisbon,Asian,1.0,5.0,78.0,301.0,0.4966195346910888,71.93915752520559,97.65516301344215
d10478073,Santelmo Restaurante Cafe,Lisbon,Mediterranean,1.0,5.0,79.0,302.0,0.4971796249696953,71.93915752520559,97.65516301344215
d697237,Marias de vinho tinto,Lisbon,Seafood,1.0,4.5,170.0,303.0,0.4936997447145434,71.93915752520559,97.65516301344215
d5958059,Navegadoors,Lisbon,Pizza,1.0,4.0,374.0,304.0,0.49136762939601425,71.93915752520559,97.65516301344215
d10337569,Quase Cafe,Lisbon,Cafe,1.0,5.0,73.0,305.0,0.4936780297771819,71.93915752520559,97.65516301344215
d12659150,Manjerico Alegre Restaurante & Wine Shop,Lisbon,European,1.0,5.0,45.0,306.0,0.4723810494109482,71.93915752520559,97.65516301344215
d4243044,Charrua do lavrador,Lisbon,Seafood,1.0,4.5,368.0,307.0,0.5281355640593761,71.93915752520559,97.65516301344215
d2615584,Restaurante Everest Montanha,Lisbon,Indian,1.0,4.5,198.0,308.0,0.5004755323095557,71.93915752520559,97.65516301344215
d697255,A Primavera do Jeronimo,Lisbon,European,1.0,4.5,339.0,309.0,0.5244632095601441,71.93915752520559,97.65516301344215
d12874291,Al Garage,Lisbon,Italian,1.0,4.5,90.0,310.0,0.46542428158307575,71.93915752520559,97.65516301344215
d940970,Salsa e Coentros,Lisbon,European,1.0,4.5,313.0,311.0,0.5208938792971911,71.93915752520559,97.65516301344215
d2242409,Restaurante Sete Mares,Lisbon,Seafood,1.0,4.0,557.0,312.0,0.5091429537234047,71.93915752520559,97.65516301344215
d10954583,Mamie Rosa,Lisbon,Mediterranean,1.0,4.5,140.0,313.0,0.48502813600870753,71.93915752520559,97.65516301344215
d8641638,Mercantina,Lisbon,Italian,1.0,4.0,365.0,314.0,0.49024814676665934,71.93915752520559,97.65516301344215
d10078593,11 Tapas Restaurante & Cocktails Wine Bar,Lisbon,Bar,1.0,4.5,208.0,315.0,0.5026498618357397,71.93915752520559,97.65516301344215
d6891395,O Cacador da Oliveira,Lisbon,Portuguese,1.0,4.5,132.0,316.0,0.48240287295328416,71.93915752520559,97.65516301344215
d3201449,La Trattoria,Lisbon,Italian,1.0,4.0,379.0,317.0,0.49192038946701483,71.93915752520559,97.65516301344215
d1224146,O Beco,Lisbon,Mediterranean,1.0,4.5,372.0,318.0,0.5285846577379373,71.93915752520559,97.65516301344215
d2078220,Pizzeria Mezzogiorno,Lisbon,Italian,1.0,4.0,571.0,319.0,0.5102317218594422,71.93915752520559,97.65516301344215
d697278,Via Graca,Lisbon,Mediterranean,4.0,4.0,533.0,320.0,0.5071498432421861,71.93915752520559,97.65516301344215
d12311440,Nova,Lisbon,European,1.0,5.0,40.0,321.0,0.4671813809706947,71.93915752520559,97.65516301344215
d1059672,Tamarind,Lisbon,Pizza,1.0,4.5,532.0,322.0,0.5445600654777534,71.93915752520559,97.65516301344215
d10025218,RendezVous,Lisbon,Mediterranean,1.0,5.0,81.0,323.0,0.4982209807839068,71.93915752520559,97.65516301344215
d12900896,The Little Wine Bar,Lisbon,European,1.0,5.0,41.0,324.0,0.4682520310327783,71.93915752520559,97.65516301344215
d4156888,Barlotti Lisboa,Lisbon,Mediterranean,1.0,4.5,469.0,325.0,0.538917508185123,71.93915752520559,97.65516301344215
d2269381,Primo Basilico,Lisbon,Pizza,1.0,4.5,339.0,326.0,0.5244125675480777,71.93915752520559,97.65516301344215
d8633707,Roda Viva,Lisbon,African,1.0,4.5,97.0,327.0,0.4686931813156577,71.93915752520559,97.65516301344215
d12315202,Tasca do Frances,Lisbon,French,1.0,4.5,66.0,328.0,0.4516582423273082,71.93915752520559,97.65516301344215
d2249904,Pharmacia,Lisbon,Mediterranean,1.0,4.0,1715.0,329.0,0.5594089055798352,71.93915752520559,97.65516301344215
d1192805,A Licorista O Bacalhoeiro,Lisbon,Seafood,1.0,4.0,1375.0,330.0,0.549516040785253,71.93915752520559,97.65516301344215
d1777182,Sol Dourado,Lisbon,Seafood,1.0,4.0,798.0,331.0,0.5251670945822104,71.93915752520559,97.65516301344215
d1949605,Aqui Ha Peixe,Lisbon,Seafood,1.0,4.0,639.0,332.0,0.515226002508532,71.93915752520559,97.65516301344215
d11828841,O Asiatico,Lisbon,Asian,4.0,4.0,262.0,333.0,0.47539177242259695,71.93915752520559,97.65516301344215
d10158895,Bacalhau com Todos,Lisbon,European,1.0,4.0,390.0,334.0,0.49315032131288444,71.93915752520559,97.65516301344215
d802984,Cafe Buenos Aires,Lisbon,Argentinean,1.0,4.0,800.0,335.0,0.5252682422745768,71.93915752520559,97.65516301344215
d7980815,Aromas e Temperos,Lisbon,Portuguese,1.0,4.5,124.0,336.0,0.4795678429607662,71.93915752520559,97.65516301344215
d1717320,Tentacoes de Goa,Lisbon,Indian,1.0,4.5,197.0,337.0,0.5001660535984842,71.93915752520559,97.65516301344215
d7242898,Hamburgueria 21,Lisbon,American,1.0,4.5,170.0,338.0,0.4935971920789765,71.93915752520559,97.65516301344215
d10299684,O Fernandinho,Lisbon,Seafood,1.0,4.5,118.0,339.0,0.47735675623631735,71.93915752520559,97.65516301344215
d4884682,Cafe Lisboa,Lisbon,Portuguese,1.0,4.0,489.0,340.0,0.5032432527957355,71.93915752520559,97.65516301344215
d7014832,A Muralha Tasca Tipica,Lisbon,Mediterranean,1.0,4.0,245.0,341.0,0.47237771659747896,71.93915752520559,97.65516301344215
d9791549,Clube Royale Restaurante Bar,Lisbon,Bar,1.0,4.5,55.0,342.0,0.44358828527426114,71.93915752520559,97.65516301344215
d4346356,Mascote da Atalaia,Lisbon,European,1.0,4.5,275.0,343.0,0.5150264287837675,71.93915752520559,97.65516301344215
d974555,Sinal Vermelho,Lisbon,Mediterranean,1.0,4.0,855.0,344.0,0.5282192203601938,71.93915752520559,97.65516301344215
d2639650,Everest Montanha,Lisbon,Indian,1.0,4.5,123.0,345.0,0.4791847916070001,71.93915752520559,97.65516301344215
d697276,Varanda do Hotel Ritz Four Seasons - Lisboa,Lisbon,Mediterranean,4.0,4.5,282.0,346.0,0.5161406306142157,71.93915752520559,97.65516301344215
d4296251,Grelha do Carmo,Lisbon,Seafood,1.0,4.0,286.0,347.0,0.47926675948407815,71.93915752520559,97.65516301344215
d8548763,Topo,Lisbon,Bar,1.0,4.0,280.0,348.0,0.47831799220573834,71.93915752520559,97.65516301344215
d2319082,1300 Taberna,Lisbon,Mediterranean,1.0,4.0,395.0,349.0,0.4936808247402628,71.93915752520559,97.65516301344215
d12076739,Sushi dos Sa Morais,Lisbon,Japanese,1.0,4.5,74.0,350.0,0.4566527360736249,71.93915752520559,97.65516301344215
d11960020,Pub Portugues,Lisbon,Brew Pub,1.0,5.0,61.0,351.0,0.4856245350041225,71.93915752520559,97.65516301344215
d3528894,Verde Minho,Lisbon,Mediterranean,1.0,4.5,237.0,352.0,0.5083694526562506,71.93915752520559,97.65516301344215
d8443331,Ao Pe da Se,Lisbon,Mediterranean,1.0,4.0,263.0,353.0,0.47551069368132143,71.93915752520559,97.65516301344215
d10086544,Nepal Curry House,Lisbon,Indian,1.0,5.0,97.0,354.0,0.5061231889197698,71.93915752520559,97.65516301344215
d12190297,Tapisco,Lisbon,Mediterranean,4.0,4.0,169.0,355.0,0.45579198410167054,71.93915752520559,97.65516301344215
d8625677,Tartar-Ia,Lisbon,Mediterranean,1.0,4.5,96.0,356.0,0.4681590479710022,71.93915752520559,97.65516301344215
d12874084,Tapas n' Friends Trindade,Lisbon,European,1.0,4.5,120.0,357.0,0.4780586256858383,71.93915752520559,97.65516301344215
d10041616,Peixola,Lisbon,Seafood,1.0,4.5,166.0,358.0,0.4924874487751243,71.93915752520559,97.65516301344215
d7375976,Marlene Vieira,Lisbon,Mediterranean,1.0,4.0,189.0,359.0,0.460764253788433,71.93915752520559,97.65516301344215
d10596068,Versiculo do Faia,Lisbon,Mediterranean,1.0,4.5,78.0,360.0,0.4589561463265058,71.93915752520559,97.65516301344215
d1014606,Restaurante Panorama,Lisbon,Mediterranean,4.0,4.5,292.0,361.0,0.5176599246738274,71.93915752520559,97.65516301344215
d4296284,O Funil,Lisbon,Contemporary,1.0,4.5,391.0,362.0,0.5306952320146775,71.93915752520559,97.65516301344215
d9983623,Restaurante Raizes,Lisbon,European,1.0,4.5,90.0,363.0,0.46528294790499525,71.93915752520559,97.65516301344215
d1058165,Os Tibetanos,Lisbon,International,1.0,4.0,591.0,364.0,0.5116547208603922,71.93915752520559,97.65516301344215
d697302,Guarda Mor,Lisbon,Mediterranean,1.0,4.5,214.0,365.0,0.5037870621964292,71.93915752520559,97.65516301344215
d8593413,Peixaria da Esquina,Lisbon,Seafood,1.0,4.5,128.0,366.0,0.48090543292455284,71.93915752520559,97.65516301344215
d8508285,Casa da Tia Helena,Lisbon,Mediterranean,1.0,4.5,122.0,367.0,0.4787699848810678,71.93915752520559,97.65516301344215
d7905925,Restaurante a Maritima Do Restelo,Lisbon,Seafood,1.0,4.5,97.0,368.0,0.46859094000789636,71.93915752520559,97.65516301344215
d1381881,Casa de Linhares,Lisbon,European,4.0,4.0,423.0,369.0,0.49669417398658117,71.93915752520559,97.65516301344215
d12818529,Costa Vicentina,Lisbon,Seafood,1.0,4.5,103.0,370.0,0.47124804946447063,71.93915752520559,97.65516301344215
d8756613,Brooklyn,Lisbon,Cafe,1.0,4.5,90.0,371.0,0.46526512216519766,71.93915752520559,97.65516301344215
d1045678,Tagide,Lisbon,Mediterranean,4.0,4.0,1018.0,372.0,0.5359605869700101,71.93915752520559,97.65516301344215
d8627034,Restaurante Vicente by Carnalentejana,Lisbon,Steakhouse,1.0,4.0,240.0,373.0,0.47138249555809736,71.93915752520559,97.65516301344215
d4045832,A Gina,Lisbon,Mediterranean,1.0,4.0,708.0,374.0,0.5197103296392435,71.93915752520559,97.65516301344215
d697259,Restaurante Natural Terra,Lisbon,Mediterranean,1.0,4.0,497.0,375.0,0.5038862219283993,71.93915752520559,97.65516301344215
d8492519,Park,Lisbon,Bar,1.0,4.5,176.0,376.0,0.49505206860942574,71.93915752520559,97.65516301344215
d878558,Restaurante Eleven,Lisbon,International,4.0,4.0,902.0,377.0,0.5305369338085834,71.93915752520559,97.65516301344215
d1045670,Bonjardim,Lisbon,Barbecue,1.0,4.0,1363.0,378.0,0.5490082544448263,71.93915752520559,97.65516301344215
